district_id,state_code,primary_new_contract_start_date,clean_path_1m_sample,not_meeting,meeting,sample,population,num_students
882618,AK,2020.0,1,1,0,1,1,809
882619,AR,2020.0,0,0,1,1,1,422
882620,CO,2020.0,1,1,0,1,1,366
882621,CA,2023.0,1,1,0,1,1,19095
882624,AR,2020.0,0,0,1,1,1,1238
882625,AK,2020.0,0,0,0,0,1,473
882626,CA,2020.0,1,1,0,1,1,3750
882627,CO,2021.0,0,0,1,1,1,717
882629,AR,2020.0,0,0,1,1,1,531
882631,CA,2021.0,1,1,0,1,1,18548
882632,AK,2020.0,1,1,0,1,1,321
882634,AR,2020.0,0,0,1,1,1,1904
882635,CA,2020.0,1,1,0,1,1,30222
882637,AK,2022.0,1,1,0,1,1,2297
882638,AR,2020.0,0,0,1,1,1,729
882639,CA,2028.0,0,0,1,1,1,1923
882641,CO,2020.0,1,1,0,1,1,37323
882642,AK,2022.0,1,1,0,1,1,46874
882644,AR,2020.0,0,0,1,1,1,1133
882645,CA,2021.0,1,1,0,1,1,1801
882647,CO,2020.0,0,0,1,1,1,63
882648,AK,2022.0,1,1,0,1,1,4818
882649,AR,2020.0,0,0,1,1,1,869
882650,CA,2022.0,1,1,0,1,1,493
882652,CO,2022.0,1,1,0,1,1,1040
882653,AK,2024.0,1,1,0,1,1,1254
882654,AR,2020.0,0,0,1,1,1,947
882656,CA,2020.0,1,1,0,1,1,801
882657,CO,2020.0,0,0,1,1,1,42
882658,AK,2021.0,1,1,0,1,1,245
882660,AR,2020.0,0,0,1,1,1,928
882661,CA,2020.0,1,1,0,1,1,21272
882662,CO,2021.0,0,0,1,1,1,192
882663,AK,2020.0,1,1,0,1,1,111
882665,AR,2020.0,0,0,1,1,1,1952
882666,CO,2021.0,1,1,0,1,1,562
882667,CA,2020.0,1,1,0,1,1,16449
882669,AK,2021.0,0,0,1,1,1,71
882670,AR,2020.0,0,0,1,1,1,1750
882671,CO,2020.0,1,1,0,1,1,167
882672,CA,2020.0,0,0,1,1,1,9466
882674,AK,2020.0,1,1,0,1,1,96
882675,CO,2020.0,0,0,1,1,1,230
882676,AR,2020.0,0,0,1,1,1,600
882677,CA,2020.0,0,0,1,1,1,1064
882679,CO,2021.0,1,1,0,1,1,373
882680,AK,2020.0,1,1,0,1,1,9013
882681,AR,2020.0,0,0,1,1,1,1929
882683,CO,2021.0,1,1,0,1,1,9090
882684,AZ,2022.0,1,1,0,1,1,7769
882685,AR,2020.0,0,0,1,1,1,999
882686,AK,2021.0,1,1,0,1,1,127
882687,CO,2020.0,1,1,0,1,1,198
882689,CA,2021.0,0,0,1,1,1,1516
882690,AR,2020.0,0,0,1,1,1,12680
882691,AK,2020.0,1,1,0,1,1,2231
882692,CO,2020.0,0,0,1,1,1,573
882694,AR,2020.0,0,0,1,1,1,667
882695,AK,2021.0,1,1,0,1,1,349
882696,CO,2021.0,0,0,1,1,1,268
882698,CO,2022.0,1,1,0,1,1,5413
882699,AR,2020.0,0,0,1,1,1,15739
882700,AK,2020.0,1,1,0,1,1,18809
882702,CO,2020.0,1,1,0,1,1,2480
882704,AR,2020.0,0,0,1,1,1,842
882705,AK,2020.0,1,1,0,1,1,190
882707,CA,2020.0,0,0,1,1,1,451
882708,CO,2020.0,0,0,1,1,1,113
882710,AR,2020.0,0,0,1,1,1,5451
882712,CA,2022.0,1,1,0,1,1,313
882714,AR,2020.0,0,0,1,1,1,816
882717,CA,2020.0,1,1,0,1,1,1109
882719,AR,2020.0,0,0,1,1,1,426
882721,AK,2020.0,1,1,0,1,1,315
882723,CA,2020.0,1,1,0,1,1,3028
882725,AR,2020.0,0,0,1,1,1,4106
882727,AK,2020.0,1,1,0,1,1,170
882729,CA,2020.0,1,1,0,1,1,4581
882731,AR,2020.0,0,0,1,1,1,371
882732,AK,2021.0,1,1,0,1,1,659
882733,CA,2020.0,1,1,0,1,1,4964
882735,AR,2020.0,0,0,1,1,1,4348
882737,AK,2022.0,1,1,0,1,1,13492
882738,CA,2024.0,1,1,0,1,1,2035
882739,AZ,2020.0,1,1,0,1,1,153
882741,AR,2020.0,0,0,1,1,1,770
882742,AK,2020.0,1,1,0,1,1,2144
882743,CA,2022.0,0,0,1,1,1,8756
882745,AZ,2022.0,0,0,1,1,1,430
882746,AR,2020.0,0,0,1,1,1,1235
882747,AK,2021.0,1,1,0,1,1,2100
882749,CA,2020.0,1,1,0,1,1,124
882750,AZ,2021.0,1,1,0,1,1,13342
882751,AR,2020.0,0,0,1,1,1,2328
882752,AK,2020.0,0,0,1,1,1,10
882753,CA,2020.0,1,1,0,1,1,30316
882755,AR,2020.0,0,0,1,1,1,1950
882756,AK,2021.0,1,1,0,1,1,475
882758,CA,2020.0,0,0,1,1,1,13279
882759,AR,2020.0,0,0,1,1,1,528
882760,AK,2022.0,1,1,0,1,1,66
882762,AR,2020.0,0,0,1,1,1,584
882764,AR,2020.0,0,0,1,1,1,21359
882765,CA,2025.0,0,0,1,1,1,129
882767,AK,2020.0,1,1,0,1,1,300
882770,CA,2022.0,0,0,1,1,1,373
882771,AK,2020.0,1,1,0,1,1,132
882773,AR,2020.0,0,0,1,1,1,321
882775,AK,2020.0,1,1,0,1,1,188
882777,AR,2020.0,0,0,1,1,1,1615
882778,AK,2021.0,1,1,0,1,1,586
882780,AR,2020.0,0,0,1,1,1,3828
882782,CA,2020.0,0,0,1,1,1,87
882783,AK,2020.0,1,1,0,1,1,36
882785,AR,2020.0,0,0,1,1,1,4610
882786,CA,2024.0,0,0,1,1,1,4534
882787,AK,2020.0,1,1,0,1,1,387
882789,AR,2020.0,0,0,1,1,1,997
882790,AK,2020.0,1,1,0,1,1,161
882792,AR,2020.0,0,0,1,1,1,914
882794,AK,2021.0,1,1,0,1,1,395
882796,AR,2020.0,0,0,1,1,1,2843
882797,AK,2020.0,0,0,1,1,1,214
882799,AR,2020.0,0,0,1,1,1,5897
882800,CA,2022.0,0,0,1,1,1,770
882802,AK,2021.0,1,1,0,1,1,246
882803,AZ,2020.0,1,1,0,1,1,61
882804,AR,2020.0,0,0,1,1,1,3255
882805,CA,2022.0,0,0,1,1,1,6016
882806,AK,2020.0,1,1,0,1,1,610
882808,CA,2022.0,0,0,1,1,1,870
882809,AR,2020.0,0,0,1,1,1,388
882811,AK,2024.0,0,0,1,1,1,74
882812,CA,2021.0,0,0,1,1,1,3643
882813,AR,2020.0,0,0,1,1,1,1627
882816,AK,2020.0,1,1,0,1,1,273
882817,CA,2020.0,0,0,1,1,1,181
882818,AR,2020.0,0,0,1,1,1,2591
882820,CA,2020.0,1,1,0,1,1,2470
882821,AR,2020.0,0,0,1,1,1,1120
882823,AR,2020.0,0,0,1,1,1,684
882824,AK,2020.0,1,1,0,1,1,60
882826,AR,2020.0,0,0,1,1,1,442
882828,AK,2020.0,1,1,0,1,1,328
882829,CA,2020.0,0,0,1,1,1,1810
882830,AR,2020.0,0,0,1,1,1,2808
882832,CA,2022.0,0,0,1,1,1,9560
882833,AR,2020.0,0,0,1,1,1,493
882835,AR,2021.0,1,1,0,1,1,578
882838,AR,2020.0,0,0,1,1,1,2665
882840,CA,2020.0,1,1,0,1,1,361
882842,AR,2020.0,0,0,1,1,1,757
882843,CA,2028.0,0,0,1,1,1,1887
882845,CA,2020.0,1,1,0,1,1,12078
882846,AZ,2022.0,0,1,0,1,1,13847
882847,CA,2020.0,0,0,1,1,1,147
882848,AZ,2020.0,1,1,0,1,1,231
882849,CA,2020.0,1,1,0,1,1,4212
882855,CA,2020.0,0,0,1,1,1,32
882856,AZ,2029.0,0,0,1,1,1,3
882859,CA,2020.0,1,1,0,1,1,4852
882862,CA,2028.0,0,0,1,1,1,1030
882864,CA,2020.0,1,1,0,1,1,9629
882866,CA,2020.0,0,0,1,1,1,7292
882869,CA,2020.0,0,0,1,1,1,3988
882873,CA,2020.0,0,0,1,1,1,55
882875,CA,2021.0,0,0,1,1,1,18
882877,CA,2021.0,0,0,1,1,1,171
882879,CA,2020.0,0,0,1,1,1,179
882881,CA,2020.0,1,1,0,1,1,147
882883,CA,2021.0,0,0,1,1,1,613
882888,CA,2023.0,0,0,1,1,1,32
882891,CA,2022.0,1,1,0,1,1,213
882893,CA,2020.0,0,0,1,1,1,1249
882897,CA,2021.0,0,0,1,1,1,11
882902,CA,2021.0,0,0,1,1,1,197
882906,CA,2020.0,0,0,1,1,1,169
882908,CA,2020.0,0,0,1,1,1,20
882915,AZ,2020.0,1,1,0,1,1,3727
882920,CA,2020.0,0,0,1,1,1,85
882922,CA,2022.0,1,1,0,1,1,16868
882924,CA,2022.0,0,0,1,1,1,10083
882927,CA,2025.0,0,0,1,1,1,163
882930,CA,2020.0,1,1,0,1,1,2464
882932,CA,2023.0,1,1,0,1,1,411
882944,CA,2020.0,0,0,1,1,1,74
882946,CA,2020.0,0,0,0,0,1,3992
882949,CA,2020.0,0,1,0,1,1,1683
882951,CA,2020.0,1,1,0,1,1,5828
882954,CA,2020.0,1,1,0,1,1,8891
882956,CA,2020.0,1,1,0,1,1,676
882962,CA,2020.0,0,0,0,0,1,25
882964,CA,2020.0,0,0,1,1,1,542
882967,CA,2020.0,0,0,1,1,1,463
882970,CA,2021.0,0,0,1,1,1,466
882979,AZ,2020.0,1,1,0,1,1,259
882980,CA,2024.0,0,0,1,1,1,152
882982,CA,2020.0,1,1,0,1,1,4644
882985,CA,2024.0,0,0,1,1,1,614
882987,CA,2020.0,0,0,1,1,1,4822
882989,CA,2020.0,1,1,0,1,1,17898
882993,CA,2022.0,1,1,0,1,1,209
882995,CA,2021.0,1,1,0,1,1,15025
882997,CA,2020.0,1,1,0,1,1,3253
882999,CA,2025.0,0,0,1,1,1,96
883003,CA,2021.0,1,1,0,1,1,112
883005,CA,2020.0,0,1,0,1,1,4681
883008,CA,2024.0,0,0,1,1,1,308
883011,CA,2020.0,0,0,1,1,1,211
883014,CA,2020.0,1,1,0,1,1,374
883017,CA,2020.0,1,1,0,1,1,2234
883019,CA,2020.0,1,1,0,1,1,3237
883022,CA,2023.0,1,1,0,1,1,16155
883024,CA,2020.0,1,1,0,1,1,2922
883027,CA,2020.0,1,1,0,1,1,9065
883028,AZ,2029.0,0,0,1,1,1,15
883029,CA,2020.0,0,0,1,1,1,51
883031,CA,2020.0,1,1,0,1,1,1150
883033,CA,2021.0,0,0,1,1,1,843
883036,CA,2020.0,0,0,1,1,1,3510
883038,CA,2020.0,1,1,0,1,1,503
883040,CA,2023.0,0,0,1,1,1,6806
883042,CA,2023.0,0,0,1,1,1,7810
883044,AZ,2022.0,0,0,1,1,1,239
883045,CA,2025.0,0,0,1,1,1,63
883046,CA,2020.0,0,0,1,1,1,72
883047,AZ,2022.0,1,1,0,1,1,5583
883048,AZ,2022.0,1,1,0,1,1,399
883049,AZ,2022.0,1,1,0,1,1,2445
883050,CA,2020.0,1,1,0,1,1,192
883051,AZ,2024.0,0,0,1,1,1,279
883052,CA,2020.0,1,1,0,1,1,48716
883053,AZ,2023.0,1,1,0,1,1,127
883054,CA,2020.0,1,1,0,1,1,704
883055,AZ,2029.0,0,1,0,1,1,737
883056,CA,2020.0,1,1,0,1,1,11153
883057,AZ,2024.0,0,0,1,1,1,12
883058,CA,2021.0,1,1,0,1,1,2509
883059,AZ,2020.0,1,1,0,1,1,107
883060,CA,2020.0,1,1,0,1,1,2175
883061,AZ,2023.0,0,0,1,1,1,27
883062,CA,2020.0,1,1,0,1,1,1072
883063,AZ,2029.0,0,1,0,1,1,56
883064,CA,2021.0,1,1,0,1,1,2233
883065,AZ,2020.0,1,1,0,1,1,4885
883066,AZ,2024.0,1,1,0,1,1,4043
883067,CA,2020.0,0,0,1,1,1,50
883068,AZ,2021.0,0,1,0,1,1,5862
883069,CA,2020.0,1,1,0,1,1,9223
883070,AZ,2022.0,0,0,1,1,1,2775
883071,CA,2020.0,0,0,1,1,1,211
883072,AZ,2021.0,1,1,0,1,1,1562
883073,CA,2020.0,0,0,1,1,1,4388
883074,AZ,2022.0,1,1,0,1,1,132
883075,CA,2020.0,0,0,1,1,1,6410
883076,AZ,2020.0,1,1,0,1,1,17783
883077,CA,2020.0,1,1,0,1,1,4535
883078,AZ,2023.0,1,1,0,1,1,6825
883079,CA,2022.0,1,1,0,1,1,15643
883080,AZ,2022.0,1,1,0,1,1,3619
883081,CA,2020.0,1,1,0,1,1,1777
883082,AZ,2022.0,1,1,0,1,1,5021
883083,CA,2020.0,0,0,1,1,1,3967
883084,AZ,2020.0,1,1,0,1,1,125
883085,CA,2020.0,0,0,1,1,1,4416
883087,CA,2020.0,1,1,0,1,1,14065
883088,AZ,2020.0,1,1,0,1,1,44080
883089,CA,2021.0,1,1,0,1,1,23271
883091,CA,2020.0,1,1,0,1,1,4808
883092,AZ,2020.0,1,1,0,1,1,3514
883093,CA,2020.0,0,0,1,1,1,600
883095,AZ,2023.0,0,0,1,1,1,87
883096,CA,2020.0,0,0,1,1,1,182
883097,AZ,2021.0,0,0,0,0,1,167
883098,CA,2021.0,0,0,1,1,1,11809
883099,AZ,2022.0,0,0,1,1,1,94
883100,CA,2020.0,1,1,0,1,1,27459
883101,AZ,2020.0,1,1,0,1,1,545
883102,CA,2020.0,1,1,0,1,1,2203
883103,AZ,2021.0,1,1,0,1,1,1937
883104,CA,2020.0,1,1,0,1,1,1051
883105,AZ,2022.0,1,1,0,1,1,2083
883106,CA,2021.0,1,1,0,1,1,338
883107,AZ,2021.0,0,0,1,1,1,6240
883108,CA,2020.0,1,1,0,1,1,30369
883109,AZ,2021.0,1,1,0,1,1,6382
883110,CA,2022.0,0,0,1,1,1,23
883111,AZ,2022.0,0,0,1,1,1,6
883113,CA,2028.0,0,0,1,1,1,270
883114,AZ,2029.0,0,0,1,1,1,45
883116,AZ,2023.0,0,0,1,1,1,3655
883117,CA,2020.0,1,1,0,1,1,6918
883118,AZ,2020.0,1,1,0,1,1,379
883119,CA,2022.0,1,1,0,1,1,244
883120,AZ,2024.0,1,1,0,1,1,24687
883121,AZ,2020.0,1,1,0,1,1,202
883122,CA,2020.0,0,0,1,1,1,144
883123,AZ,2020.0,0,0,1,1,1,114
883124,CA,2020.0,1,1,0,1,1,1398
883125,AZ,2020.0,1,1,0,1,1,870
883126,CA,2023.0,1,1,0,1,1,42490
883128,CA,2023.0,1,1,0,1,1,18373
883129,AZ,2020.0,1,1,0,1,1,9634
883130,CA,2022.0,0,0,1,1,1,4424
883131,AZ,2022.0,1,1,0,1,1,9414
883132,CA,2020.0,0,0,1,1,1,7
883133,AZ,2023.0,1,1,0,1,1,5500
883134,CA,2020.0,0,1,0,1,1,169
883136,CA,2020.0,0,0,1,1,1,312
883137,AZ,2021.0,1,1,0,1,1,1491
883138,CA,2020.0,1,1,0,1,1,393
883139,AZ,2020.0,1,1,0,1,1,4682
883140,CA,2023.0,0,1,0,1,1,22468
883141,AZ,2020.0,0,0,1,1,1,217
883142,CA,2024.0,1,1,0,1,1,791
883144,AZ,2024.0,1,1,0,1,1,605
883145,CA,2020.0,0,0,1,1,1,521
883146,AZ,2021.0,0,0,1,1,1,5230
883147,AZ,2023.0,0,0,0,0,1,1388
883148,CA,2020.0,0,0,0,0,1,207
883149,AZ,2020.0,1,1,0,1,1,407
883150,CA,2021.0,0,0,1,1,1,1464
883151,AZ,2021.0,1,1,0,1,1,34319
883152,CA,2020.0,1,1,0,1,1,21010
883153,AZ,2021.0,1,1,0,1,1,13107
883154,CA,2020.0,1,1,0,1,1,18785
883155,AZ,2020.0,1,1,0,1,1,15609
883156,CA,2023.0,1,1,0,1,1,119
883157,AZ,2024.0,0,0,1,1,1,1618
883158,CA,2022.0,0,0,1,1,1,3328
883159,AZ,2020.0,1,1,0,1,1,285
883161,CA,2020.0,1,1,0,1,1,2113
883162,AZ,2020.0,1,1,0,1,1,41
883163,CA,2020.0,0,0,1,1,1,905
883164,AZ,2024.0,0,0,1,1,1,268
883165,CA,2022.0,1,1,0,1,1,53108
883166,AZ,2022.0,1,1,0,1,1,11975
883167,CA,2023.0,1,1,0,1,1,3058
883168,AZ,2020.0,1,1,0,1,1,2037
883169,CA,2020.0,1,1,0,1,1,5726
883171,CA,2021.0,1,1,0,1,1,1091
883172,AZ,2022.0,1,1,0,1,1,5614
883173,CA,2020.0,0,0,1,1,1,11385
883174,AZ,2021.0,0,0,1,1,1,85
883176,AZ,2020.0,0,0,1,1,1,718
883177,CA,2022.0,0,0,1,1,1,133
883178,AZ,2021.0,1,1,0,1,1,7202
883179,CA,2022.0,1,1,0,1,1,6806
883180,AZ,2023.0,1,1,0,1,1,4541
883181,CA,2021.0,0,0,1,1,1,18590
883182,AZ,2020.0,0,0,1,1,1,397
883183,AZ,2020.0,1,1,0,1,1,1693
883184,AZ,2020.0,0,0,1,1,1,76
883185,CA,2020.0,0,0,1,1,1,458
883187,CA,2024.0,0,0,1,1,1,4126
883188,AZ,2020.0,1,1,0,1,1,16939
883189,CA,2022.0,0,0,1,1,1,622
883190,AZ,2025.0,1,1,0,1,1,5466
883191,CA,2021.0,1,1,0,1,1,3961
883192,AZ,2021.0,1,1,0,1,1,6839
883193,CA,2022.0,1,1,0,1,1,8521
883194,AZ,2022.0,1,1,0,1,1,3401
883195,CA,2020.0,0,0,1,1,1,24
883196,AZ,2020.0,1,1,0,1,1,11407
883197,CA,2020.0,1,1,0,1,1,3151
883198,AZ,2020.0,1,1,0,1,1,368
883199,CA,2020.0,0,0,1,1,1,4412
883200,AZ,2020.0,1,1,0,1,1,5641
883201,CA,2020.0,1,1,0,1,1,3679
883202,AZ,2020.0,0,0,1,1,1,5869
883203,CA,2020.0,1,1,0,1,1,4224
883204,AZ,2020.0,0,0,1,1,1,119
883205,CA,2022.0,0,0,1,1,1,7387
883206,AZ,2020.0,1,1,0,1,1,607
883207,CA,2020.0,0,0,1,1,1,57
883208,AZ,2020.0,0,0,1,1,1,12203
883209,CA,2020.0,1,1,0,1,1,1308
883210,AZ,2020.0,1,1,0,1,1,6632
883211,CA,2020.0,1,1,0,1,1,19
883212,AZ,2020.0,0,0,1,1,1,611
883213,CA,2022.0,1,1,0,1,1,28731
883214,AZ,2020.0,0,0,1,1,1,534
883215,CA,2020.0,1,1,0,1,1,229
883216,AZ,2020.0,1,1,0,1,1,130
883217,CA,2020.0,0,0,1,1,1,1976
883218,AZ,2029.0,0,1,0,1,1,61
883219,CA,2020.0,0,0,1,1,1,3173
883220,AZ,2020.0,0,0,1,1,1,62499
883221,CA,2025.0,0,0,1,1,1,188
883222,AZ,2024.0,0,0,1,1,1,1163
883223,CA,2022.0,1,1,0,1,1,21991
883224,AZ,2022.0,1,1,0,1,1,1191
883225,CA,2021.0,1,1,0,1,1,6712
883226,AZ,2020.0,0,0,1,1,1,28
883227,CA,2022.0,0,0,1,1,1,3436
883228,AZ,2021.0,1,1,0,1,1,1124
883229,CA,2022.0,0,0,1,1,1,168
883230,AZ,2020.0,0,0,1,1,1,176
883231,CA,2020.0,0,0,1,1,1,186
883232,AZ,2020.0,1,1,0,1,1,1388
883233,CA,2020.0,0,0,1,1,1,90
883234,AZ,2020.0,1,1,0,1,1,106
883235,CA,2020.0,0,0,1,1,1,65
883237,CA,2022.0,0,0,1,1,1,986
883238,AZ,2020.0,1,1,0,1,1,1637
883239,CA,2021.0,0,0,1,1,1,1939
883240,AZ,2029.0,0,1,0,1,1,302
883241,CA,2024.0,0,0,1,1,1,315
883242,AZ,2020.0,1,1,0,1,1,839
883243,CA,2020.0,0,0,1,1,1,24530
883245,AZ,2023.0,0,0,1,1,1,5825
883246,CA,2020.0,1,1,0,1,1,8768
883247,AZ,2022.0,0,0,1,1,1,383
883248,AZ,2020.0,1,1,0,1,1,2978
883249,CA,2021.0,1,1,0,1,1,402
883250,AZ,2020.0,0,0,1,1,1,18
883251,CA,2021.0,1,1,0,1,1,3394
883252,AZ,2024.0,0,0,1,1,1,68
883253,CA,2021.0,1,1,0,1,1,1059
883254,AZ,2024.0,0,0,1,1,1,2717
883255,CA,2020.0,0,0,0,0,1,4967
883256,AZ,2020.0,1,1,0,1,1,447
883257,CA,2020.0,0,0,1,1,1,6419
883258,AZ,2029.0,0,1,0,1,1,1013
883259,CA,2022.0,0,0,1,1,1,8453
883260,AZ,2022.0,1,1,0,1,1,31572
883261,CA,2021.0,0,0,1,1,1,8627
883262,AZ,2023.0,1,1,0,1,1,1956
883264,CA,2020.0,0,0,1,1,1,164
883265,AZ,2023.0,0,0,1,1,1,75
883266,CA,2022.0,0,0,1,1,1,8447
883267,AZ,2024.0,0,0,1,1,1,2349
883268,CA,2020.0,0,0,1,1,1,3431
883269,AZ,2020.0,1,1,0,1,1,196
883270,AZ,2029.0,0,1,0,1,1,97
883271,CA,2020.0,1,1,0,1,1,62027
883272,AZ,2021.0,1,1,0,1,1,10124
883273,CA,2020.0,1,1,0,1,1,185
883274,AZ,2020.0,1,1,0,1,1,36406
883275,CA,2020.0,0,0,1,1,1,15
883276,AZ,2024.0,1,1,0,1,1,6640
883277,CA,2020.0,0,0,1,1,1,288
883278,AZ,2020.0,1,1,0,1,1,26977
883279,CA,2020.0,0,0,1,1,1,685
883280,AZ,2020.0,0,0,1,1,1,187
883281,CA,2020.0,0,0,1,1,1,3015
883282,AZ,2021.0,1,1,0,1,1,808
883283,CA,2021.0,1,1,0,1,1,5308
883285,CA,2023.0,1,1,0,1,1,3781
883287,CA,2021.0,1,1,0,1,1,2858
883288,AZ,2024.0,0,0,1,1,1,122
883289,CA,2021.0,1,1,0,1,1,16250
883290,AZ,2022.0,1,1,0,1,1,2138
883291,CA,2020.0,0,0,1,1,1,7263
883292,AZ,2029.0,0,0,1,1,1,90
883293,CA,2020.0,0,0,1,1,1,967
883294,AZ,2022.0,1,1,0,1,1,3948
883295,CA,2021.0,1,1,0,1,1,13986
883296,AZ,2020.0,1,1,0,1,1,697
883297,CA,2024.0,1,1,0,1,1,3379
883298,AZ,2023.0,0,0,1,1,1,191
883299,CA,2023.0,0,0,1,1,1,11793
883300,AZ,2020.0,1,1,0,1,1,6590
883301,CA,2022.0,1,1,0,1,1,1192
883302,AZ,2020.0,0,0,1,1,1,421
883304,AZ,2020.0,1,1,0,1,1,551
883306,AZ,2022.0,0,0,1,1,1,337
883307,CA,2020.0,1,1,0,1,1,2699
883309,CA,2022.0,1,1,0,1,1,20559
883310,AZ,2024.0,0,0,1,1,1,1975
883311,CA,2020.0,1,1,0,1,1,1191
883312,AZ,2020.0,0,0,1,1,1,927
883313,CA,2020.0,1,1,0,1,1,5000
883314,AZ,2020.0,1,1,0,1,1,9245
883315,CA,2022.0,1,1,0,1,1,2050
883316,AZ,2020.0,1,1,0,1,1,1297
883319,AZ,2022.0,1,1,0,1,1,1539
883320,CA,2021.0,0,0,1,1,1,146
883321,AZ,2020.0,1,1,0,1,1,556
883322,CA,2020.0,0,0,1,1,1,3756
883323,AZ,2020.0,1,1,0,1,1,3134
883324,CA,2021.0,1,1,0,1,1,2290
883325,AZ,2021.0,1,1,0,1,1,6363
883326,CA,2021.0,0,0,1,1,1,21
883327,AZ,2022.0,0,0,1,1,1,21
883328,CA,2020.0,1,1,0,1,1,20130
883329,AZ,2029.0,0,1,0,1,1,114
883330,CA,2020.0,1,1,0,1,1,36981
883331,AZ,2023.0,0,0,1,1,1,225
883332,CA,2021.0,0,0,1,1,1,398
883333,AZ,2020.0,1,1,0,1,1,3392
883334,CA,2028.0,0,0,1,1,1,340
883335,AZ,2022.0,0,0,1,1,1,424
883336,CA,2020.0,0,0,1,1,1,10
883337,AZ,2021.0,1,1,0,1,1,23326
883338,CA,2022.0,1,1,0,1,1,1750
883339,AZ,2020.0,0,0,1,1,1,125
883340,CA,2023.0,0,0,1,1,1,24
883341,AZ,2021.0,0,0,1,1,1,34
883343,AZ,2020.0,1,1,0,1,1,2484
883344,CA,2021.0,0,0,1,1,1,1030
883345,AZ,2022.0,1,1,0,1,1,34742
883346,CA,2021.0,0,0,1,1,1,6384
883347,AZ,2020.0,0,0,1,1,1,14
883348,CA,2020.0,1,1,0,1,1,2550
883349,AZ,2024.0,1,1,0,1,1,2523
883350,CA,2022.0,0,0,1,1,1,478
883351,AZ,2020.0,0,0,1,1,1,194
883352,CA,2023.0,0,0,1,1,1,8342
883353,AZ,2020.0,1,1,0,1,1,2949
883354,CA,2020.0,1,1,0,1,1,34940
883355,AZ,2023.0,0,0,1,1,1,110
883356,CA,2023.0,0,0,1,1,1,10828
883357,AZ,2029.0,0,1,0,1,1,379
883358,AZ,2020.0,1,1,0,1,1,848
883359,CA,2020.0,0,0,1,1,1,31
883360,CA,2022.0,0,0,1,1,1,342
883361,AZ,2022.0,1,1,0,1,1,497
883362,CA,2023.0,1,1,0,1,1,69954
883363,AZ,2021.0,1,1,0,1,1,15767
883364,CA,2021.0,1,1,0,1,1,3211
883365,AZ,2021.0,0,0,1,1,1,367
883366,CA,2021.0,0,0,1,1,1,13358
883367,AZ,2023.0,1,1,0,1,1,2104
883368,CA,2020.0,1,1,0,1,1,13498
883369,AZ,2022.0,1,1,0,1,1,11657
883370,CA,2020.0,0,0,1,1,1,3610
883371,AZ,2021.0,1,1,0,1,1,13604
883372,CA,2020.0,1,1,0,1,1,2171
883373,AZ,2021.0,1,1,0,1,1,1717
883374,CA,2021.0,0,0,1,1,1,44195
883375,AZ,2020.0,0,0,1,1,1,102
883376,AZ,2022.0,0,0,1,1,1,21
883377,CA,2022.0,0,0,1,1,1,69
883378,AZ,2023.0,1,1,0,1,1,3074
883379,CA,2021.0,0,0,1,1,1,4796
883380,AZ,2022.0,1,1,0,1,1,11036
883381,CA,2021.0,1,1,0,1,1,2485
883382,AZ,2020.0,1,1,0,1,1,1016
883383,CA,2020.0,0,0,1,1,1,30
883384,AZ,2029.0,0,1,0,1,1,798
883385,CA,2020.0,0,0,1,1,1,146
883386,AZ,2020.0,0,0,1,1,1,93
883387,CA,2020.0,0,0,1,1,1,426
883388,AZ,2021.0,1,1,0,1,1,1744
883389,CA,2020.0,0,0,1,1,1,250
883390,AZ,2020.0,1,1,0,1,1,47102
883391,CA,2022.0,0,0,1,1,1,11469
883392,AZ,2022.0,0,0,1,1,1,1514
883393,CA,2020.0,1,1,0,1,1,26014
883394,AZ,2020.0,1,1,0,1,1,12725
883395,CA,2022.0,0,0,1,1,1,7468
883396,AZ,2021.0,1,1,0,1,1,104
883397,CA,2020.0,1,1,0,1,1,476
883398,AZ,2029.0,0,1,0,1,1,115
883399,CA,2022.0,1,1,0,1,1,685
883401,AZ,2020.0,1,1,0,1,1,23306
883402,CA,2021.0,0,0,1,1,1,106
883403,AZ,2020.0,1,1,0,1,1,204
883404,CA,2022.0,1,1,0,1,1,3571
883405,AZ,2023.0,0,0,1,1,1,76
883406,CA,2021.0,0,0,1,1,1,91
883407,AZ,2020.0,1,1,0,1,1,2266
883408,CA,2020.0,1,1,0,1,1,637
883409,AZ,2021.0,1,1,0,1,1,1436
883410,CA,2022.0,0,0,1,1,1,1736
883411,AZ,2029.0,0,1,0,1,1,1140
883412,CA,2020.0,1,1,0,1,1,135
883413,AZ,2020.0,1,1,0,1,1,639
883414,CA,2028.0,0,0,1,1,1,480
883416,CA,2020.0,0,0,1,1,1,46
883417,AZ,2022.0,1,1,0,1,1,1186
883418,CA,2020.0,0,0,1,1,1,11
883419,AZ,2020.0,1,1,0,1,1,1860
883420,AZ,2020.0,1,1,0,1,1,2148
883421,CA,2020.0,1,1,0,1,1,9361
883422,AZ,2022.0,0,0,1,1,1,36
883423,CA,2020.0,0,0,1,1,1,3522
883424,AZ,2024.0,0,0,1,1,1,36
883425,CA,2022.0,0,0,1,1,1,201
883426,AZ,2024.0,0,0,1,1,1,36
883427,CA,2020.0,1,1,0,1,1,16854
883428,AZ,2020.0,0,0,1,1,1,8562
883429,CA,2021.0,1,1,0,1,1,1280
