,district_id,state_code,name,num_students,locale,size,meeting_2018_goal_oversub,fy18_ia_bw_mbps_total,fy17_ia_bw_mbps_total,fy18_ia_bandwidth_per_student_kbps,fy17_ia_bandwidth_per_student_kbps,fy18_hierarchy_ia_connect_category,fy17_hierarchy_ia_connect_category
2493,935957,NE,Eustis Farnam School District,184,Rural,Small,True,200,100,1087,649,Fiber,Fiber
2494,935961,NE,Daniel Freeman Public School,436,Rural,Small,True,1000,1000,2294,2404,Fiber,Fiber
2495,935962,NE,Heartland Community Schools,330,Rural,Small,True,1000,1000,3030,3333,Fiber,Fiber
2496,935963,NE,Fillmore Central Public School District,546,Rural,Small,True,1000,1000,1832,1916,Fiber,Fiber
2497,935964,NE,Nebraska Unifiied District 1,445,Rural,Medium,True,500,470,1124,1347,Fiber,Fiber
2498,935967,NE,South Central Nebraska Usd #5,610,Rural,Medium,True,1390,1390,2279,2122,Fiber,Fiber
2499,935968,NE,High Plains Community School District,233,Rural,Small,True,700,700,3004,2405,Fiber,Fiber
2500,935969,NE,Bruning - Davenport Unified School District,185,Rural,Small,True,2000,2000,10811,12346,Fiber,Fiber
2501,935970,NE,Diller - Odell Public Schools,271,Rural,Small,True,2000,2000,7380,8230,Fiber,Fiber
2502,935971,NE,Twin River Public Schools,466,Rural,Small,True,1200,1200,2575,2804,Fiber,Fiber
2503,935973,NE,Thayer Central Community Schools,446,Rural,Small,True,1000,1000,2242,2257,Fiber,Fiber
2504,935974,NE,Exeter-Milligan Public School District,203,Rural,Small,True,1000,1000,4926,5988,Fiber,Fiber
2505,935975,NE,Wilcox-Hildreth Public School District,214,Rural,Small,True,600,600,2804,2970,Fiber,Fiber
2506,935976,NE,Creek Valley Public Schools,161,Rural,Small,True,200,200,1242,709,Fiber,Fiber
2507,935994,NE,Douglas Co West Community Schs,918,Rural,Small,True,1000,1000,1089,1155,Fiber,Fiber
2508,935996,NE,Gordon-Rushville Public Schools District Office,668,Rural,Small,True,700,700,1048,1190,Fiber,Fiber
2509,936001,NE,Johnson Co Central Public Schools,529,Rural,Small,True,1000,1000,1890,1988,Fiber,Fiber
2510,936006,NE,Humboldt Public School District,377,Rural,Small,True,1000,1000,2653,3247,Fiber,Fiber
2511,936010,NE,Howells-Dodge Consolidated,248,Rural,Small,True,350,350,1411,1483,Fiber,Fiber
2512,936011,NE,Elmwood-Murdock Public Schools,442,Rural,Small,True,1000,1000,2262,2451,Fiber,Fiber
2513,936013,NE,Adams Central High School District,913,Rural,Small,True,1000,500,1095,586,Fiber,Fiber
2514,936023,NE,Arlington Public Schools,651,Rural,Small,True,1000,1000,1536,1580,Fiber,Fiber
2515,936025,NE,Auburn Public School District,826,Town,Small,True,1000,1000,1211,1279,Fiber,Fiber
2516,936028,NE,Axtell Community School District,258,Rural,Small,True,300,300,1163,1224,Fiber,Fiber
2517,936034,NE,Bertrand Public School District,274,Rural,Small,True,300,300,1095,1235,Fiber,Fiber
2518,936035,NE,Blair Public Schools,2326,Town,Medium,True,2000,2000,860,880,Fiber,Fiber
2519,936038,NE,Brady Public School District,174,Rural,Small,True,200,100,1149,578,Fiber,Fiber
2520,936049,NE,Cozad Communtiy Schools,965,Town,Small,True,1000,1000,1036,1030,Fiber,Fiber
2521,936053,NE,Deshler Public School District,255,Rural,Small,True,1000,1000,3922,4115,Fiber,Fiber
2522,936054,NE,Tri-County Public School District,389,Rural,Small,True,1000,1000,2571,2688,Fiber,Fiber
2523,936056,NE,Hayes Center Public Schools,94,Rural,Small,True,200,100,2128,1020,Fiber,Fiber
2524,936060,NE,Dorchester Public School District,170,Rural,Small,True,1000,1000,5882,5848,Fiber,Fiber
2525,936066,NE,Elwood Public School District,230,Rural,Small,True,300,300,1304,1442,Fiber,Fiber
2526,936067,NE,Fairbury Public School District,906,Town,Small,True,4000,4000,4415,4890,Fiber,Fiber
2527,936068,NE,Falls City Public School District,875,Town,Small,True,1000,1000,1143,1299,Fiber,Fiber
2528,936070,NE,Fort Calhoun Community Schools,706,Rural,Small,True,1000,1000,1416,1468,Fiber,Fiber
2529,936077,NE,Hampton Public School District,152,Rural,Small,True,500,500,3289,3378,Fiber,Fiber
2530,936082,NE,Hastings Public School District,3707,Town,Medium,True,10000,10000,2698,2669,Fiber,Fiber
2531,936090,NE,Hyannis Area Schools,147,Rural,Small,True,200,100,1361,633,Fiber,Fiber
2532,936091,NE,Johnson-Brock Public Schools,341,Rural,Small,True,1000,1000,2933,3268,Fiber,Fiber
2533,936094,NE,Keya Paha Co High School District,82,Rural,Small,True,100,100,1220,1163,Fiber,Fiber
2534,936097,NE,Lewiston Consolidated Schools,217,Rural,Small,True,1000,1000,4608,6250,Fiber,Fiber
2535,936100,NE,Litchfield Public School District,101,Rural,Small,True,200,200,1980,2174,Fiber,Fiber
2536,936101,NE,Loomis Public School District,218,Rural,Small,True,300,300,1376,1515,Fiber,Fiber
2537,936102,NE,Louisville Public School District,642,Rural,Small,True,2000,2000,3115,3200,Fiber,Fiber
2538,936104,NE,Loup County Public School District,66,Rural,Small,True,100,100,1515,1667,Fiber,Fiber
2539,936108,NE,Malcolm Public School District,535,Rural,Small,True,1000,1000,1869,1825,Fiber,Fiber
2540,936109,NE,Maywood Public School District,168,Rural,Small,True,200,100,1190,649,Fiber,Fiber
2541,936112,NE,Mccool Junction Public Schools,282,Rural,Small,True,1000,1000,3546,3509,Fiber,Fiber
2542,936114,NE,Mc Pherson County Schools,81,Rural,Small,True,100,100,1235,1370,Fiber,Fiber
2543,936119,NE,Meridian Public School District,236,Rural,Small,True,1000,1000,4237,4545,Fiber,Fiber
2544,936120,NE,Milford Public School District,747,Rural,Small,True,1000,1000,1339,1385,Fiber,Fiber
2545,936126,NE,Mullen Public Schools,161,Rural,Small,True,200,100,1242,671,Fiber,Fiber
2546,936128,NE,Conestoga Public School District,698,Rural,Small,True,2000,2000,2865,3021,Fiber,Fiber
2547,936149,NE,Palmyra School District O R 1,500,Rural,Small,True,1000,1000,2000,2045,Fiber,Fiber
2548,936150,NE,Papillion-Lavista School District,11585,Suburban,Large,True,10000,10000,863,888,Fiber,Fiber
2549,936151,NE,Pawnee City Public Schools,300,Rural,Small,True,1000,1000,3333,3759,Fiber,Fiber
2550,936157,NE,Plattsmouth Public Schools,1546,Town,Small,True,2000,2000,1294,1306,Fiber,Fiber
2551,936166,NE,Sandhills Public School District,99,Rural,Small,True,140,120,1414,1364,Fiber,Fiber
2552,936173,NE,Shelby-Rising City Public Schs,393,Rural,Small,True,500,500,1272,1412,Fiber,Fiber
2553,936175,NE,Shickley Public School District,156,Rural,Small,True,1000,1000,6410,7519,Fiber,Fiber
2554,936177,NE,Sioux Co High School District,109,Rural,Small,True,200,100,1835,1042,Fiber,Fiber
2555,936181,NE,St Edward Public School District,166,Rural,Small,True,200,200,1205,1307,Fiber,Fiber
2556,936183,NE,Stapleton Public School District,189,Rural,Small,True,200,100,1058,549,Fiber,Fiber
2557,936184,NE,Southern School District 1,413,Rural,Small,True,2000,2000,4843,5391,Fiber,Fiber
2558,936185,NE,Sterling Public School District,196,Rural,Small,True,1000,1000,5102,5917,Fiber,Fiber
2559,936188,NE,Syracuse-Dunbar-Avoca School District,746,Rural,Small,True,1000,1000,1340,1391,Fiber,Fiber
2560,936189,NE,Thedford Public Schools,112,Rural,Small,True,200,100,1786,943,Fiber,Fiber
2561,936198,NE,Weeping Water Public Schools,323,Rural,Small,True,1000,1000,3096,3650,Fiber,Fiber
2562,936200,NE,Westside Community Schools,5999,Urban,Medium,True,10000,1000,1667,168,Fiber,Fiber
2563,936203,NE,Wilber-Clatonia Public Schools,582,Rural,Small,True,1000,1000,1718,1757,Fiber,Fiber
2564,936207,NE,Wynot Public School District,168,Rural,Small,True,300,300,1786,1818,Fiber,Fiber
2565,937476,NH,Alton School District,471,Rural,Tiny,True,1000,100,2123,217,Fiber,Fiber
2566,937480,NH,Ashland School District,163,Rural,Tiny,True,500,500,3067,3030,Fiber,Fiber
2567,937482,NH,Barnstead School District,470,Rural,Tiny,True,575,175,1223,351,Fiber,Fiber
2568,937489,NH,Bethlehem School District,167,Rural,Tiny,True,200,200,1198,1361,Fiber,Fiber
2569,937504,NH,Claremont School District,1718,Town,Small,True,2000,2000,1164,1147,Fiber,Fiber
2570,937518,NH,Dover School District,3984,Suburban,Small,True,5000,5000,1255,1228,Fiber,Fiber
2571,937527,NH,Errol School District,13,Rural,Tiny,True,50,50,3846,3333,Copper,Copper
2572,937530,NH,Fall Mountain Reg School District,1535,Rural,Medium,True,2000,2000,1303,1247,Fiber,Fiber
2573,937546,NH,Mason Elementary School,79,Rural,Tiny,True,100,20,1266,290,Fiber,Fiber
2574,937570,NH,Hampstead School District,887,Suburban,Small,True,1000,1000,1127,1008,Fiber,Fiber
2575,937587,NH,Hopkinton School District,926,Rural,Small,True,1000,1000,1080,924,Fiber,Fiber
2576,937592,NH,Kearsarge Reg School District,1750,Rural,Medium,True,10000,10000,5714,5872,Fiber,Fiber
2577,937597,NH,Lafayette Regional School District,118,Rural,Tiny,True,200,200,1695,1613,Fiber,Fiber
2578,937598,NH,Landaff School District,20,Rural,Tiny,True,50,200,2500,12500,Fiber,Fiber
2579,937603,NH,Littleton Union School District,699,Rural,Small,True,1000,500,1431,678,Fiber,Fiber
2580,937610,NH,Marlborough School District,181,Town,Tiny,True,200,200,1105,1081,Fiber,Fiber
2581,937611,NH,Marlow School District,38,Rural,Tiny,True,100,100,2632,4167,Fiber,Fiber
2582,937616,NH,Merrimack School District,3680,Suburban,Medium,True,5000,3500,1359,1016,Fiber,Fiber
2583,937617,NH,Merrimack Valley School District,2484,Town,Medium,True,2500,3350,1006,1277,Fiber,Fiber
2584,937619,NH,Milan School District,126,Rural,Tiny,True,150,150,1190,1190,Fiber,Fiber
2585,937621,NH,Monadnock Reg School District,1653,Rural,Medium,True,2000,2000,1210,1193,Fiber,Fiber
2586,937624,NH,Mont Vernon School District,178,Rural,Tiny,True,300,1000,1685,5319,Fiber,Fiber
2587,937625,NH,Moultonborough School District,503,Rural,Small,True,1000,1000,1988,1789,Fiber,Fiber
2588,937628,NH,New Boston School District,566,Rural,Tiny,True,10000,,17668,,Fiber,Fiber
2589,937632,NH,Newfound Area School District,1221,Rural,Medium,True,2370,570,1941,470,Fiber,Fiber
2590,937633,NH,Newington School District,50,Rural,Tiny,True,100,100,2000,2500,Cable,Cable
2591,937638,NH,Northumberland School District,353,Rural,Small,True,1000,1000,2833,2427,Fiber,Fiber
2592,937646,NH,Pittsfield School District,582,Rural,Small,True,1000,400,1718,613,Fiber,Fiber
2593,937654,NH,Rollinsford School District,164,Suburban,Tiny,True,500,,3049,,Fiber,None - Error
2594,937662,NH,Shaker Regional School District,1320,Rural,Small,True,3000,2000,2273,1661,Fiber,Fiber
2595,937665,NH,South Hampton School District,69,Rural,Tiny,True,200,200,2899,2326,Cable,Cable
2596,937666,NH,Stark School District,31,Rural,Tiny,True,1000,50,32258,1852,Fiber,Fiber
2597,937667,NH,Stewartstown School District,68,Rural,Tiny,True,100,100,1471,1282,Fiber,Fiber
2598,937668,NH,Stoddard School District,82,Rural,Tiny,True,100,100,1220,1176,Fiber,Fiber
2599,937670,NH,Stratford School District,61,Rural,Tiny,True,1000,50,16393,704,Fiber,Fiber
2600,937678,NH,Timberlane Regional School Dst,3541,Suburban,Medium,True,3000,2450,847,732,Fiber,Fiber
2601,937679,NH,Unity School District,115,Rural,Tiny,True,1000,4.5,8696,40,Fiber,Copper
2602,937684,NH,Washington School District,47,Rural,Tiny,True,50,50,1064,962,Fiber,Fiber
2603,937685,NH,Waterville Valley School District,22,Rural,Tiny,True,50,50,2273,2273,Fiber,Fiber
2604,937693,NH,Winchester School District,434,Rural,Tiny,True,500,500,1152,1285,Fiber,Fiber
2605,937699,NH,Winnisquam Reg School District,1439,Town,Small,True,2000,700,1390,509,Fiber,Fiber
2606,937701,NH,Pinkerton Academy,3166,Suburban,Tiny,True,4000,4000,1263,1286,Fiber,Fiber
2607,940940,NJ,Morris Union Jointure Commisson,48,Rural,Tiny,True,1000,100,20833,2222,Fiber,Fiber
2608,940944,NJ,Somerset Hills School District,1983,Suburban,Small,True,2000,1000,1009,518,Fiber,Fiber
2609,941010,NJ,Alexandria Twp School District,477,Rural,Small,True,1000,1000,2096,1852,Fiber,Fiber
2610,941042,NJ,Allendale School District,911,Suburban,Small,True,1000,300,1098,317,Fiber,Fiber
2611,941062,NJ,Andover Regional School District,511,Suburban,Small,True,1000,140,1957,276,Fiber,Fiber
2612,941070,NJ,Avalon Stone Harbor School,118,Suburban,Small,True,400,400,3390,2878,Fiber,Fiber
2613,941071,NJ,Avon-By-The-Sea,146,Suburban,Tiny,True,300,300,2055,2055,Fiber,Fiber
2614,941073,NJ,Bass River Twp School District,102,Rural,Tiny,True,150,150,1471,1351,Fiber,Fiber
2615,941076,NJ,Beach Haven School District,70,Suburban,Tiny,True,100,100,1429,2000,Cable,Cable
2616,941079,NJ,Bellmawr Borough School District,1204,Suburban,Small,True,3000,3000,2492,2523,Fiber,Fiber
2617,941080,NJ,Belmar Elementary School District,534,Suburban,Tiny,True,1000,1000,1873,1873,Fiber,Fiber
2618,941081,NJ,Belvidere School District,728,Town,Small,True,1200,1200,1648,1606,Fiber,Fiber
2619,941084,NJ,Bergenfield School District,3526,Suburban,Medium,True,10000,2000,2836,569,Fiber,Fiber
2620,941085,NJ,Berkeley Heights Public Schs,2702,Suburban,Medium,True,2000,2000,740,750,Fiber,Fiber
2621,941089,NJ,Bernards Township School District,5538,Suburban,Medium,True,15000,2000,2709,355,Fiber,Fiber
2622,941090,NJ,Bethlehem Twp School District,358,Rural,Small,True,1000,1000,2793,2703,Fiber,Fiber
2623,941099,NJ,Bogota Public School District,1090,Suburban,Small,True,3000,3000,2752,2688,Fiber,Fiber
2624,941104,NJ,Bound Brook School District,1905,Suburban,Small,True,2000,3000,1050,1642,Fiber,Fiber
2625,941121,NJ,Burlington Township School District,3879,Suburban,Small,True,5000,1000,1289,262,Fiber,Fiber
2626,941127,NJ,Camden City Public Schools,7564,Urban,Large,True,12100,2200,1600,245,Fiber,Fiber
2627,941130,NJ,Cape May City School District,205,Suburban,Tiny,True,1000,200,4878,976,Fiber,Fiber
2628,941134,NJ,Carlstadt Public School,539,Suburban,Tiny,True,1000,1000,1855,1894,Fiber,Fiber
2629,941136,NJ,Carlstadt-E Rutherford Reg S D,475,Suburban,Tiny,True,1000,310,2105,634,Fiber,Fiber
2630,941140,NJ,Sterling High School,950,Suburban,Tiny,True,1000,1050,1053,1130,Fiber,Fiber
2631,941147,NJ,Clark Township School District,2218,Suburban,Small,True,5000,100,2254,45,Fiber,Fiber
2632,941156,NJ,Collingswood School District,1908,Suburban,Medium,True,5000,5150,2621,2355,Fiber,Fiber
2633,941157,NJ,Colts Neck Twp School District,942,Suburban,Small,True,1000,300,1062,382,Fiber,Fiber
2634,941161,NJ,Cranford School District,3907,Suburban,Medium,True,4000,3000,1024,824,Fiber,Fiber
2635,941166,NJ,Deal Boro,165,Suburban,Tiny,True,300,300,1818,1818,Fiber,Fiber
2636,941170,NJ,Delaware Valley Reg H S Dist,833,Rural,Tiny,True,1000,1000,1200,1248,Fiber,Fiber
2637,941174,NJ,Dennis Township School District,543,Suburban,Small,True,600,500,1105,906,Cable,Cable
2638,941178,NJ,Downe Township School District,185,Rural,Tiny,True,200,400,1081,2116,Fiber,Fiber
2639,941182,NJ,Dunellen School District,1154,Suburban,Small,True,2000,1000,1733,873,Fiber,Fiber
2640,941183,NJ,Eagleswood Twp School District,141,Rural,Tiny,True,150,150,1064,993,Fiber,Fiber
2641,941209,NJ,Englewood School District,3075,Suburban,Small,True,8000,8000,2602,2550,Fiber,Fiber
2642,941210,NJ,Englewood Cliffs School District,527,Suburban,Small,True,1000,1000,1898,1828,Fiber,Fiber
2643,941215,NJ,Ewing Township School District,3585,Suburban,Small,True,6100,2100,1702,585,Fiber,Fiber
2644,941218,NJ,Fairfield Board Of Ed.,659,Suburban,Small,True,2000,200,3035,323,Fiber,Fiber
2645,941221,NJ,Farmingdale Board Of Education,161,Suburban,Tiny,True,450,900,2795,5625,Cable,Cable
2646,941225,NJ,Folsom School District,404,Rural,Tiny,True,500,500,1238,1241,Fiber,Fiber
2647,941232,NJ,Franklin Township Boe,285,Rural,Tiny,True,500,500,1754,1712,Fiber,Fiber
2648,941241,NJ,Frelinghuysen Twp School District,150,Rural,Tiny,True,200,200,1333,1342,Fiber,Fiber
2649,941244,NJ,Galloway Twp School District,3161,Suburban,Small,True,5000,2000,1582,627,Fiber,Fiber
2650,941247,NJ,Gateway Regional High School District,951,Suburban,Tiny,True,1000,1000,1052,1112,Fiber,Fiber
2651,941248,NJ,Gibbsboro School District,255,Suburban,Tiny,True,300,300,1176,1163,Fiber,Fiber
2652,941258,NJ,Green Township Board Of Education,428,Rural,Tiny,True,500,500,1168,1157,Fiber,Fiber
2653,941259,NJ,Green Brook Twp School District,876,Suburban,Small,True,2000,2000,2283,2375,Fiber,Fiber
2654,941262,NJ,Greenwich Township School District,140,Suburban,Tiny,True,500,500,3571,2000,Fiber,Fiber
2655,941264,NJ,Guttenberg School District,1016,Suburban,Tiny,True,2000,1000,1969,1026,Fiber,Fiber
2656,941271,NJ,Haddon Township School District,2047,Suburban,Medium,True,3000,3000,1466,1447,Fiber,Fiber
2657,941280,NJ,Hampton School District,128,Town,Tiny,True,150,150,1172,1087,Cable,Cable
2658,941282,NJ,Hanover Park Regional,1532,Suburban,Small,True,2000,2000,1305,1285,Fiber,Fiber
2659,941287,NJ,Harmony Township School District,248,Rural,Tiny,True,500,350,2016,1383,Cable,Copper
2660,941289,NJ,Harrison School District,2129,Suburban,Small,True,3450,1450,1620,680,Fiber,Fiber
2661,941295,NJ,Henry Hudson Reg School District,315,Suburban,Tiny,True,350,150,1111,487,Fiber,Fiber
2662,941299,NJ,High Point Reg High School,921,Rural,Tiny,True,2000,1000,2172,1019,Fiber,Fiber
2663,941302,NJ,Hillsborough School District,7237,Suburban,Medium,True,8000,5075,1105,689,Fiber,Fiber
2664,941306,NJ,Hoboken School District,1724,Suburban,Medium,True,4000,2000,2320,1059,Fiber,Fiber
2665,941309,NJ,Holland Township School District,546,Rural,Tiny,True,1000,1000,1832,1692,Fiber,Fiber
2666,941325,NJ,Jersey City School District,28002,Urban,Large,True,20000,10000,714,366,Fiber,Fiber
2667,941326,NJ,Keansburg School District,1332,Suburban,Small,True,2000,2000,1502,1299,Fiber,Fiber
2668,941332,NJ,Kingwood Twp School District,346,Rural,Tiny,True,1000,1000,2890,2985,Fiber,Fiber
2669,941344,NJ,Laurel Springs School,200,Suburban,Tiny,True,1000,10,5000,53,Cable,Cable
2670,941345,NJ,Lavallette School District,146,Suburban,Tiny,True,250,250,1712,1712,Cable,Cable
2671,941346,NJ,Lawnside Borough School District,326,Suburban,Tiny,True,1000,1000,3067,3215,Fiber,Fiber
2672,941350,NJ,Lebanon Twp School District,622,Rural,Small,True,1000,1000,1608,1639,Fiber,Fiber
2673,941351,NJ,Lenape Reg High School District,6764,Suburban,Small,True,16150,14816,2388,2166,Fiber,Fiber
2674,941352,NJ,Lenape Valley Regional High School,780,Suburban,Tiny,True,1000,1000,1282,1232,Fiber,Fiber
2675,941353,NJ,Leonia School District,1823,Suburban,Small,True,2000,1200,1097,648,Fiber,Fiber
2676,941354,NJ,Lincoln Park Board Of Education,915,Suburban,Small,True,1000,500,1093,520,Cable,Cable
2677,941361,NJ,Little Falls Twp School District,874,Suburban,Small,True,2000,1000,2288,1114,Fiber,Fiber
2678,941362,NJ,Little Ferry School District,947,Suburban,Small,True,1000,1000,1056,1174,Fiber,Fiber
2679,941370,NJ,Lower Alloways Creek School District,159,Rural,Tiny,True,300,300,1887,1695,Fiber,Fiber
2680,941373,NJ,Lower Cape May Reg School District,1354,Rural,Small,True,2000,2000,1477,1456,Fiber,Fiber
2681,941378,NJ,Lyndhurst Board Of Education,2444,Suburban,Medium,True,2200,2200,900,906,Fiber,Fiber
2682,941381,NJ,Magnolia Borough School District,430,Suburban,Tiny,True,500,100,1163,233,Fiber,Fiber
2683,941391,NJ,North Warren Reg School District,879,Rural,Tiny,True,2000,2000,2275,2424,Fiber,Fiber
2684,941404,NJ,Medford Lakes School District,547,Suburban,Small,True,1000,200,1828,361,Fiber,Fiber
2685,941407,NJ,Mendham Township School District,694,Suburban,Small,True,2000,150,2882,212,Fiber,Fiber
2686,941416,NJ,Midland Park Public Schools,952,Suburban,Small,True,1000,1000,1050,983,Fiber,Fiber
2687,941417,NJ,Milford School District,81,Town,Tiny,True,100,100,1235,1515,Fiber,Fiber
2688,941419,NJ,Millstone Twp School District,1137,Suburban,Small,True,2000,400,1759,353,Fiber,Fiber
2689,941421,NJ,Milltown School District,727,Suburban,Small,True,1000,1300,1376,1747,Fiber,Fiber
2690,941424,NJ,Monmouth Beach School District,240,Suburban,Tiny,True,300,300,1250,1128,Fiber,Fiber
2691,941428,NJ,Montague School District,245,Rural,Tiny,True,500,100,2041,465,Fiber,Fiber
2692,941435,NJ,Moonachie School District,315,Suburban,Tiny,True,1000,500,3175,1667,Fiber,Fiber
2693,941439,NJ,Morris Hills Regional School District,2807,Suburban,Small,True,10000,10000,3563,3617,Fiber,Fiber
2694,941441,NJ,Morris School District,5111,Suburban,Medium,True,6000,2000,1174,399,Fiber,Fiber
2695,941447,NJ,Mountain Lakes School District,1467,Suburban,Small,True,2000,2000,1363,1375,Fiber,Fiber
2696,941449,NJ,Mullica Township School District,729,Rural,Small,True,1000,1000,1372,1389,Fiber,Fiber
